Tipo de indicador;Actividad económica;Sexo;Periodo;Total
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2020. Mes 05;27.899
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2020. Mes 04;29.151
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2020. Mes 03;30.159
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2020. Mes 02;34.299
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2020. Mes 01;33.737
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 12;33.314
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 11;32.646
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 10;31.510
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 09;27.022
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 08;22.600
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 07;21.497
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 06;24.763
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 05;27.571
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 04;31.175
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 03;31.902
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 02;31.819
TOTAL;93.12 Actividades de los clubes deportivos;Hombres;2019. Mes 01;31.300
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 12;22.659
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 11;22.172
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 10;21.552
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 09;18.023
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 08;14.438
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 07;15.348
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 06;16.798
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 05;19.726
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 04;20.452
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 03;21.012
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 02;21.020
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2025. Mes 01;20.816
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 12;20.674
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 11;20.108
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 10;19.587
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 09;16.321
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024- Mes 08;13.464
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024- Mes 07;13.865
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 06;15.720
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 05;17.127
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 04;18.600
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 03;19.215
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 02;19.050
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2024. Mes 01;18.878
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 12;18.853
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 11;18.400
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 10;17.985
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 09;15.312
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 08;12.416
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 07;12.774
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 06;13.926
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 05;16.428
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 04;17.732
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 03;18.115
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 02;18.303
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2023. Mes 01;18.041
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 12;17.902
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 11;17.426
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 10;17.036
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 09;14.260
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 08;11.596
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 07;12.661
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 06;13.343
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 05;15.471
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 04;16.595
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 03;16.911
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 02;16.974
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2022. Mes 01;16.688
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 12;16.645
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 11;16.220
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 10;15.700
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 09;13.003
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 08;11.003
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 07;11.865
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 06;12.699
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 05;13.496
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 04;13.912
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 03;13.977
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 02;13.793
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2021. Mes 01;13.705
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 12;13.881
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 11;13.624
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 10;13.649
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 09;11.906
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 08;10.629
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 07;10.908
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 06;11.801
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 05;13.297
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 04;13.733
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 03;14.226
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 02;16.715
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2020. Mes 01;16.440
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 12;16.324
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 11;15.994
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 10;15.396
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 09;12.597
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 08;10.483
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 07;11.025
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 06;12.919
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 05;13.905
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 04;15.120
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 03;15.595
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 02;15.574
TOTAL;93.12 Actividades de los clubes deportivos;Mujeres;2019. Mes 01;15.288
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 12;37.350
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 11;37.196
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 10;36.568
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 09;34.221
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 08;31.738
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 07;32.705
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 06;33.918
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 05;34.933
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 04;34.931
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 03;34.746
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 02;34.361
TOTAL;93.13 Actividades de los gimnasios;Total;2025. Mes 01;34.114
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 12;33.989
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 11;34.027
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 10;33.325
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 09;31.206
TOTAL;93.13 Actividades de los gimnasios;Total;2024- Mes 08;29.224
TOTAL;93.13 Actividades de los gimnasios;Total;2024- Mes 07;29.989
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 06;31.976
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 05;32.349
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 04;32.725
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 03;32.698
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 02;32.326
TOTAL;93.13 Actividades de los gimnasios;Total;2024. Mes 01;31.886
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 12;31.627
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 11;31.514
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 10;31.122
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 09;28.835
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 08;26.597
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 07;27.570
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 06;29.096
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 05;29.768
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 04;30.466
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 03;30.109
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 02;30.108
TOTAL;93.13 Actividades de los gimnasios;Total;2023. Mes 01;29.782
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 12;29.771
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 11;29.672
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 10;29.294
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 09;26.682
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 08;24.834
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 07;26.456
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 06;27.681
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 05;28.190
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 04;28.712
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 03;28.453
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 02;28.267
TOTAL;93.13 Actividades de los gimnasios;Total;2022. Mes 01;27.903
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 12;28.029
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 11;27.843
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 10;27.362
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 09;24.670
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 08;23.269
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 07;24.669
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 06;25.599
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 05;25.470
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 04;25.287
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 03;25.056
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 02;24.657
TOTAL;93.13 Actividades de los gimnasios;Total;2021. Mes 01;24.514
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 12;25.092
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 11;25.158
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 10;25.408
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 09;23.599
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 08;22.941
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 07;23.765
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 06;24.416
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 05;25.905
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 04;26.044
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 03;26.492
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 02;28.920
TOTAL;93.13 Actividades de los gimnasios;Total;2020. Mes 01;28.564
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 12;28.711
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 11;28.701
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 10;27.925
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 09;24.755
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 08;23.172
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 07;24.318
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 06;27.118
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 05;27.331
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 04;28.099
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 03;28.182
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 02;27.731
TOTAL;93.13 Actividades de los gimnasios;Total;2019. Mes 01;27.459
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 12;21.237
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 11;21.137
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 10;20.772
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 09;19.727
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 08;18.978
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 07;19.232
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 06;19.685
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 05;20.045
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 04;19.975
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 03;19.839
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 02;19.644
TOTAL;93.13 Actividades de los gimnasios;Hombres;2025. Mes 01;19.516
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 12;19.459
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 11;19.464
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 10;19.043
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 09;18.059
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024- Mes 08;17.434
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024- Mes 07;17.695
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 06;18.658
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 05;18.460
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 04;18.648
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 03;18.652
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 02;18.417
TOTAL;93.13 Actividades de los gimnasios;Hombres;2024. Mes 01;18.204
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 12;18.098
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 11;18.000
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 10;17.773
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 09;16.783
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 08;15.982
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 07;16.340
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 06;16.802
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 05;16.934
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 04;17.345
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 03;17.197
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 02;17.155
TOTAL;93.13 Actividades de los gimnasios;Hombres;2023. Mes 01;16.995
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 12;17.034
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 11;16.914
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 10;16.742
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 09;15.508
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 08;14.865
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 07;15.568
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 06;15.964
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 05;16.061
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 04;16.330
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 03;16.180
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 02;16.090
TOTAL;93.13 Actividades de los gimnasios;Hombres;2022. Mes 01;15.871
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 12;15.940
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 11;15.825
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 10;15.604
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 09;14.287
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 08;13.805
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 07;14.411
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 06;14.651
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 05;14.537
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 04;14.455
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 03;14.316
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 02;14.079
TOTAL;93.13 Actividades de los gimnasios;Hombres;2021. Mes 01;14.003
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 12;14.262
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 11;14.296
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 10;14.364
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 09;13.468
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 08;13.418
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 07;13.721
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 06;13.910
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 05;14.579
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 04;14.665
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 03;14.863
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 02;16.029
TOTAL;93.13 Actividades de los gimnasios;Hombres;2020. Mes 01;15.901
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 12;15.930
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 11;15.901
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 10;15.507
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 09;14.064
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 08;13.621
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 07;14.081
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 06;15.405
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 05;15.250
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 04;15.634
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 03;15.653
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 02;15.368
TOTAL;93.13 Actividades de los gimnasios;Hombres;2019. Mes 01;15.221
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 12;16.113
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 11;16.059
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 10;15.796
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 09;14.494
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 08;12.760
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 07;13.473
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 06;14.233
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 05;14.888
TOTAL;93.13 Actividades de los gimnasios;Mujeres;2025. Mes 04;14.956
